dep;jour;P;cl_age90;pop
977;2020-07-06;0;79;421
977;2020-07-06;0;89;181
977;2020-07-06;0;90;35
977;2020-07-06;0;0;9961
977;2020-07-07;0;09;1034
977;2020-07-07;0;19;835
977;2020-07-07;0;29;1605
977;2020-07-07;0;39;1752
977;2020-07-07;0;49;1808
977;2020-07-07;0;59;1548
977;2020-07-07;0;69;742
977;2020-07-07;0;79;421
977;2020-07-07;0;89;181
977;2020-07-07;0;90;35
977;2020-07-07;0;0;9961
977;2020-07-08;0;09;1034
977;2020-07-08;0;19;835
977;2020-07-08;0;29;1605
977;2020-07-08;0;39;1752
977;2020-07-08;0;49;1808
977;2020-07-08;0;59;1548
977;2020-07-08;0;69;742
977;2020-07-08;0;79;421
977;2020-07-08;0;89;181
977;2020-07-08;0;90;35
977;2020-07-08;0;0;9961
977;2020-07-09;0;09;1034
977;2020-07-09;0;19;835
977;2020-07-09;0;29;1605
977;2020-07-09;0;39;1752
977;2020-07-09;0;49;1808
977;2020-07-09;0;59;1548
977;2020-07-09;0;69;742
977;2020-07-09;0;79;421
977;2020-07-09;0;89;181
977;2020-07-09;0;90;35
977;2020-07-09;0;0;9961
977;2020-07-10;0;09;1034
977;2020-07-10;0;19;835
977;2020-07-10;0;29;1605
977;2020-07-10;0;39;1752
977;2020-07-10;0;49;1808
977;2020-07-10;0;59;1548
977;2020-07-10;0;69;742
977;2020-07-10;0;79;421
977;2020-07-10;0;89;181
977;2020-07-10;0;90;35
977;2020-07-10;0;0;9961
977;2020-07-11;0;09;1034
977;2020-07-11;0;19;835
977;2020-07-11;0;29;1605
977;2020-07-11;0;39;1752
977;2020-07-11;0;49;1808
977;2020-07-11;0;59;1548
977;2020-07-11;0;69;742
977;2020-07-11;0;79;421
977;2020-07-11;0;89;181
977;2020-07-11;0;90;35
977;2020-07-11;0;0;9961
977;2020-07-12;0;09;1034
977;2020-07-12;0;19;835
977;2020-07-12;0;29;1605
977;2020-07-12;0;39;1752
977;2020-07-12;0;49;1808
977;2020-07-12;0;59;1548
977;2020-07-12;0;69;742
977;2020-07-12;0;79;421
977;2020-07-12;0;89;181
977;2020-07-12;0;90;35
977;2020-07-12;0;0;9961
977;2020-07-13;0;09;1034
977;2020-07-13;0;19;835
977;2020-07-13;0;29;1605
977;2020-07-13;0;39;1752
977;2020-07-13;0;49;1808
977;2020-07-13;0;59;1548
977;2020-07-13;0;69;742
977;2020-07-13;0;79;421
977;2020-07-13;0;89;181
977;2020-07-13;0;90;35
977;2020-07-13;0;0;9961
977;2020-07-14;0;09;1034
977;2020-07-14;0;19;835
977;2020-07-14;0;29;1605
977;2020-07-14;0;39;1752
977;2020-07-14;0;49;1808
977;2020-07-14;0;59;1548
977;2020-07-14;0;69;742
977;2020-07-14;0;79;421
977;2020-07-14;0;89;181
977;2020-07-14;0;90;35
977;2020-07-14;0;0;9961
977;2020-07-15;0;09;1034
977;2020-07-15;0;19;835
977;2020-07-15;0;29;1605
977;2020-07-15;0;39;1752
977;2020-07-15;0;49;1808
977;2020-07-15;0;59;1548
977;2020-07-15;0;69;742
977;2020-07-15;0;79;421
977;2020-07-15;1;89;181
977;2020-07-15;0;90;35
977;2020-07-15;1;0;9961
977;2020-07-16;0;09;1034
977;2020-07-16;0;19;835
977;2020-07-16;0;29;1605
977;2020-07-16;0;39;1752
977;2020-07-16;0;49;1808
977;2020-07-16;0;59;1548
977;2020-07-16;0;69;742
977;2020-07-16;0;79;421
977;2020-07-16;0;89;181
977;2020-07-16;0;90;35
977;2020-07-16;0;0;9961
977;2020-07-17;0;09;1034
977;2020-07-17;0;19;835
977;2020-07-17;0;29;1605
977;2020-07-17;0;39;1752
977;2020-07-17;0;49;1808
977;2020-07-17;1;59;1548
977;2020-07-17;0;69;742
977;2020-07-17;0;79;421
977;2020-07-17;0;89;181
977;2020-07-17;0;90;35
977;2020-07-17;1;0;9961
977;2020-07-18;0;09;1034
977;2020-07-18;0;19;835
977;2020-07-18;0;29;1605
977;2020-07-18;0;39;1752
977;2020-07-18;0;49;1808
977;2020-07-18;0;59;1548
977;2020-07-18;0;69;742
977;2020-07-18;0;79;421
977;2020-07-18;0;89;181
977;2020-07-18;0;90;35
977;2020-07-18;0;0;9961
977;2020-07-19;0;09;1034
977;2020-07-19;0;19;835
977;2020-07-19;0;29;1605
977;2020-07-19;0;39;1752
977;2020-07-19;0;49;1808
977;2020-07-19;0;59;1548
977;2020-07-19;0;69;742
977;2020-07-19;0;79;421
977;2020-07-19;0;89;181
977;2020-07-19;0;90;35
977;2020-07-19;0;0;9961
977;2020-07-20;0;09;1034
977;2020-07-20;0;19;835
977;2020-07-20;0;29;1605
977;2020-07-20;0;39;1752
977;2020-07-20;0;49;1808
977;2020-07-20;0;59;1548
977;2020-07-20;0;69;742
977;2020-07-20;0;79;421
977;2020-07-20;0;89;181
977;2020-07-20;0;90;35
977;2020-07-20;0;0;9961
977;2020-07-21;0;09;1034
977;2020-07-21;0;19;835
977;2020-07-21;0;29;1605
977;2020-07-21;0;39;1752
977;2020-07-21;0;49;1808
977;2020-07-21;0;59;1548
977;2020-07-21;0;69;742
977;2020-07-21;0;79;421
977;2020-07-21;0;89;181
977;2020-07-21;0;90;35
977;2020-07-21;0;0;9961
977;2020-07-22;0;09;1034
977;2020-07-22;0;19;835
977;2020-07-22;0;29;1605
977;2020-07-22;0;39;1752
977;2020-07-22;0;49;1808
977;2020-07-22;0;59;1548
977;2020-07-22;0;69;742
977;2020-07-22;0;79;421
977;2020-07-22;0;89;181
977;2020-07-22;0;90;35
977;2020-07-22;0;0;9961
977;2020-07-23;0;09;1034
977;2020-07-23;0;19;835
977;2020-07-23;0;29;1605
977;2020-07-23;0;39;1752
977;2020-07-23;0;49;1808
977;2020-07-23;0;59;1548
977;2020-07-23;0;69;742
977;2020-07-23;0;79;421
977;2020-07-23;0;89;181
977;2020-07-23;0;90;35
977;2020-07-23;0;0;9961
977;2020-07-24;0;09;1034
977;2020-07-24;0;19;835
977;2020-07-24;0;29;1605
977;2020-07-24;0;39;1752
977;2020-07-24;0;49;1808
977;2020-07-24;0;59;1548
977;2020-07-24;0;69;742
977;2020-07-24;0;79;421
977;2020-07-24;0;89;181
977;2020-07-24;0;90;35
977;2020-07-24;0;0;9961
977;2020-07-25;0;09;1034
977;2020-07-25;0;19;835
977;2020-07-25;0;29;1605
977;2020-07-25;0;39;1752
977;2020-07-25;0;49;1808
977;2020-07-25;0;59;1548
977;2020-07-25;0;69;742
977;2020-07-25;0;79;421
977;2020-07-25;0;89;181
977;2020-07-25;0;90;35
977;2020-07-25;0;0;9961
977;2020-07-26;0;09;1034
977;2020-07-26;0;19;835
977;2020-07-26;0;29;1605
977;2020-07-26;0;39;1752
977;2020-07-26;0;49;1808
977;2020-07-26;0;59;1548
977;2020-07-26;0;69;742
977;2020-07-26;0;79;421
977;2020-07-26;0;89;181
977;2020-07-26;0;90;35
977;2020-07-26;0;0;9961
977;2020-07-27;0;09;1034
977;2020-07-27;0;19;835
977;2020-07-27;0;29;1605
977;2020-07-27;0;39;1752
977;2020-07-27;0;49;1808
977;2020-07-27;0;59;1548
977;2020-07-27;0;69;742
977;2020-07-27;0;79;421
977;2020-07-27;0;89;181
977;2020-07-27;0;90;35
977;2020-07-27;0;0;9961
977;2020-07-28;0;09;1034
977;2020-07-28;0;19;835
977;2020-07-28;0;29;1605
977;2020-07-28;0;39;1752
977;2020-07-28;0;49;1808
977;2020-07-28;0;59;1548
977;2020-07-28;0;69;742
977;2020-07-28;0;79;421
977;2020-07-28;0;89;181
977;2020-07-28;0;90;35
977;2020-07-28;0;0;9961
977;2020-07-29;0;09;1034
977;2020-07-29;0;19;835
977;2020-07-29;0;29;1605
977;2020-07-29;0;39;1752
977;2020-07-29;0;49;1808
977;2020-07-29;0;59;1548
977;2020-07-29;0;69;742
977;2020-07-29;0;79;421
977;2020-07-29;0;89;181
977;2020-07-29;0;90;35
977;2020-07-29;0;0;9961
977;2020-07-30;0;09;1034
977;2020-07-30;0;19;835
977;2020-07-30;1;29;1605
977;2020-07-30;0;39;1752
977;2020-07-30;0;49;1808
977;2020-07-30;0;59;1548
977;2020-07-30;0;69;742
977;2020-07-30;0;79;421
977;2020-07-30;0;89;181
977;2020-07-30;0;90;35
977;2020-07-30;1;0;9961
977;2020-07-31;0;09;1034
977;2020-07-31;0;19;835
977;2020-07-31;0;29;1605
977;2020-07-31;0;39;1752
977;2020-07-31;0;49;1808
977;2020-07-31;0;59;1548
977;2020-07-31;0;69;742
977;2020-07-31;0;79;421
977;2020-07-31;0;89;181
977;2020-07-31;0;90;35
977;2020-07-31;0;0;9961
977;2020-08-01;0;09;1034
977;2020-08-01;0;19;835
977;2020-08-01;0;29;1605
977;2020-08-01;0;39;1752
977;2020-08-01;0;49;1808
977;2020-08-01;0;59;1548
977;2020-08-01;0;69;742
977;2020-08-01;0;79;421
977;2020-08-01;0;89;181
977;2020-08-01;0;90;35
977;2020-08-01;0;0;9961
977;2020-08-02;0;09;1034
977;2020-08-02;0;19;835
977;2020-08-02;0;29;1605
977;2020-08-02;0;39;1752
977;2020-08-02;0;49;1808
977;2020-08-02;0;59;1548
977;2020-08-02;0;69;742
977;2020-08-02;0;79;421
977;2020-08-02;0;89;181
977;2020-08-02;0;90;35
977;2020-08-02;0;0;9961
977;2020-08-03;0;09;1034
977;2020-08-03;0;19;835
977;2020-08-03;1;29;1605
977;2020-08-03;0;39;1752
977;2020-08-03;0;49;1808
977;2020-08-03;0;59;1548
977;2020-08-03;0;69;742
977;2020-08-03;0;79;421
977;2020-08-03;0;89;181
977;2020-08-03;0;90;35
977;2020-08-03;1;0;9961
977;2020-08-04;0;09;1034
977;2020-08-04;0;19;835
977;2020-08-04;0;29;1605
977;2020-08-04;0;39;1752
977;2020-08-04;0;49;1808
977;2020-08-04;0;59;1548
977;2020-08-04;0;69;742
977;2020-08-04;0;79;421
977;2020-08-04;0;89;181
977;2020-08-04;0;90;35
977;2020-08-04;0;0;9961
977;2020-08-05;0;09;1034
977;2020-08-05;0;19;835
977;2020-08-05;0;29;1605
977;2020-08-05;0;39;1752
977;2020-08-05;0;49;1808
977;2020-08-05;0;59;1548
977;2020-08-05;0;69;742
977;2020-08-05;0;79;421
977;2020-08-05;1;89;181
977;2020-08-05;0;90;35
977;2020-08-05;1;0;9961
977;2020-08-06;0;09;1034
977;2020-08-06;0;19;835
977;2020-08-06;0;29;1605
977;2020-08-06;0;39;1752
977;2020-08-06;0;49;1808
977;2020-08-06;0;59;1548
977;2020-08-06;0;69;742
977;2020-08-06;0;79;421
977;2020-08-06;0;89;181
977;2020-08-06;0;90;35
977;2020-08-06;0;0;9961
977;2020-08-07;0;09;1034
977;2020-08-07;0;19;835
977;2020-08-07;1;29;1605
977;2020-08-07;0;39;1752
977;2020-08-07;0;49;1808
977;2020-08-07;0;59;1548
977;2020-08-07;0;69;742
977;2020-08-07;0;79;421
977;2020-08-07;0;89;181
977;2020-08-07;0;90;35
977;2020-08-07;1;0;9961
977;2020-08-08;0;09;1034
977;2020-08-08;0;19;835
977;2020-08-08;0;29;1605
977;2020-08-08;0;39;1752
977;2020-08-08;0;49;1808
977;2020-08-08;0;59;1548
977;2020-08-08;0;69;742
977;2020-08-08;0;79;421
977;2020-08-08;0;89;181
977;2020-08-08;0;90;35
977;2020-08-08;0;0;9961
977;2020-08-09;0;09;1034
977;2020-08-09;0;19;835
977;2020-08-09;0;29;1605
977;2020-08-09;0;39;1752
977;2020-08-09;0;49;1808
977;2020-08-09;0;59;1548
977;2020-08-09;0;69;742
977;2020-08-09;0;79;421
977;2020-08-09;0;89;181
977;2020-08-09;0;90;35
977;2020-08-09;0;0;9961
977;2020-08-10;0;09;1034
977;2020-08-10;0;19;835
977;2020-08-10;0;29;1605
977;2020-08-10;0;39;1752
977;2020-08-10;0;49;1808
977;2020-08-10;0;59;1548
977;2020-08-10;0;69;742
977;2020-08-10;0;79;421
977;2020-08-10;0;89;181
977;2020-08-10;0;90;35
977;2020-08-10;0;0;9961
977;2020-08-11;0;09;1034
977;2020-08-11;0;19;835
977;2020-08-11;0;29;1605
977;2020-08-11;0;39;1752
977;2020-08-11;0;49;1808
977;2020-08-11;0;59;1548
977;2020-08-11;0;69;742
977;2020-08-11;0;79;421
977;2020-08-11;0;89;181
977;2020-08-11;0;90;35
977;2020-08-11;0;0;9961
977;2020-08-12;0;09;1034
977;2020-08-12;1;19;835
977;2020-08-12;0;29;1605
977;2020-08-12;0;39;1752
977;2020-08-12;0;49;1808
977;2020-08-12;0;59;1548
977;2020-08-12;0;69;742
977;2020-08-12;0;79;421
977;2020-08-12;0;89;181
977;2020-08-12;0;90;35
977;2020-08-12;1;0;9961
977;2020-08-13;0;09;1034
977;2020-08-13;0;19;835
977;2020-08-13;0;29;1605
977;2020-08-13;0;39;1752
977;2020-08-13;0;49;1808
977;2020-08-13;0;59;1548
977;2020-08-13;0;69;742
977;2020-08-13;0;79;421
977;2020-08-13;0;89;181
977;2020-08-13;0;90;35
977;2020-08-13;0;0;9961
977;2020-08-14;0;09;1034
977;2020-08-14;0;19;835
977;2020-08-14;0;29;1605
977;2020-08-14;0;39;1752
977;2020-08-14;0;49;1808
977;2020-08-14;0;59;1548
977;2020-08-14;0;69;742
977;2020-08-14;0;79;421
977;2020-08-14;0;89;181
977;2020-08-14;0;90;35
977;2020-08-14;0;0;9961
977;2020-08-15;0;09;1034
977;2020-08-15;0;19;835
977;2020-08-15;0;29;1605
977;2020-08-15;0;39;1752
977;2020-08-15;0;49;1808
977;2020-08-15;0;59;1548
977;2020-08-15;0;69;742
977;2020-08-15;0;79;421
977;2020-08-15;0;89;181
977;2020-08-15;0;90;35
977;2020-08-15;0;0;9961
977;2020-08-16;0;09;1034
977;2020-08-16;0;19;835
977;2020-08-16;0;29;1605
977;2020-08-16;0;39;1752
977;2020-08-16;0;49;1808
977;2020-08-16;0;59;1548
977;2020-08-16;0;69;742
977;2020-08-16;0;79;421
977;2020-08-16;0;89;181
977;2020-08-16;0;90;35
977;2020-08-16;0;0;9961
977;2020-08-17;0;09;1034
977;2020-08-17;0;19;835
977;2020-08-17;0;29;1605
977;2020-08-17;1;39;1752
977;2020-08-17;0;49;1808
977;2020-08-17;0;59;1548
977;2020-08-17;0;69;742
977;2020-08-17;0;79;421
977;2020-08-17;0;89;181
977;2020-08-17;0;90;35
977;2020-08-17;1;0;9961
977;2020-08-18;0;09;1034
977;2020-08-18;0;19;835
977;2020-08-18;0;29;1605
977;2020-08-18;0;39;1752
977;2020-08-18;0;49;1808
977;2020-08-18;0;59;1548
977;2020-08-18;0;69;742
977;2020-08-18;0;79;421
977;2020-08-18;0;89;181
977;2020-08-18;0;90;35
977;2020-08-18;0;0;9961
977;2020-08-19;0;09;1034
977;2020-08-19;0;19;835
977;2020-08-19;0;29;1605
977;2020-08-19;0;39;1752
977;2020-08-19;0;49;1808
977;2020-08-19;0;59;1548
977;2020-08-19;0;69;742
977;2020-08-19;0;79;421
977;2020-08-19;0;89;181
977;2020-08-19;0;90;35
977;2020-08-19;0;0;9961
977;2020-08-20;0;09;1034
977;2020-08-20;0;19;835
977;2020-08-20;0;29;1605
977;2020-08-20;0;39;1752
977;2020-08-20;0;49;1808
977;2020-08-20;0;59;1548
977;2020-08-20;0;69;742
977;2020-08-20;0;79;421
977;2020-08-20;0;89;181
977;2020-08-20;0;90;35
977;2020-08-20;0;0;9961
977;2020-08-21;0;09;1034
977;2020-08-21;0;19;835
977;2020-08-21;0;29;1605
977;2020-08-21;0;39;1752
977;2020-08-21;0;49;1808
977;2020-08-21;0;59;1548
977;2020-08-21;0;69;742
977;2020-08-21;0;79;421
977;2020-08-21;0;89;181
977;2020-08-21;0;90;35
977;2020-08-21;0;0;9961
977;2020-08-22;0;09;1034
977;2020-08-22;0;19;835
977;2020-08-22;0;29;1605
977;2020-08-22;0;39;1752
977;2020-08-22;0;49;1808
977;2020-08-22;0;59;1548
977;2020-08-22;0;69;742
977;2020-08-22;0;79;421
977;2020-08-22;0;89;181
977;2020-08-22;0;90;35
977;2020-08-22;0;0;9961
977;2020-08-23;0;09;1034
977;2020-08-23;0;19;835
977;2020-08-23;0;29;1605
977;2020-08-23;0;39;1752
977;2020-08-23;0;49;1808
977;2020-08-23;0;59;1548
977;2020-08-23;0;69;742
977;2020-08-23;0;79;421
977;2020-08-23;0;89;181
977;2020-08-23;0;90;35
977;2020-08-23;0;0;9961
977;2020-08-24;0;09;1034
977;2020-08-24;0;19;835
977;2020-08-24;0;29;1605
977;2020-08-24;3;39;1752
977;2020-08-24;0;49;1808
977;2020-08-24;0;59;1548
977;2020-08-24;0;69;742
977;2020-08-24;0;79;421
977;2020-08-24;0;89;181
977;2020-08-24;0;90;35
977;2020-08-24;3;0;9961
977;2020-08-25;0;09;1034
977;2020-08-25;0;19;835
977;2020-08-25;0;29;1605
977;2020-08-25;0;39;1752
977;2020-08-25;0;49;1808
977;2020-08-25;0;59;1548
977;2020-08-25;0;69;742
977;2020-08-25;0;79;421
977;2020-08-25;0;89;181
977;2020-08-25;0;90;35
977;2020-08-25;0;0;9961
977;2020-08-26;0;09;1034
977;2020-08-26;0;19;835
977;2020-08-26;0;29;1605
977;2020-08-26;0;39;1752
977;2020-08-26;0;49;1808
977;2020-08-26;0;59;1548
977;2020-08-26;0;69;742
977;2020-08-26;0;79;421
977;2020-08-26;0;89;181
977;2020-08-26;0;90;35
977;2020-08-26;0;0;9961
977;2020-08-27;0;09;1034
977;2020-08-27;0;19;835
977;2020-08-27;1;29;1605
977;2020-08-27;1;39;1752
977;2020-08-27;0;49;1808
977;2020-08-27;0;59;1548
977;2020-08-27;1;69;742
977;2020-08-27;0;79;421
977;2020-08-27;0;89;181
977;2020-08-27;0;90;35
977;2020-08-27;3;0;9961
977;2020-08-28;0;09;1034
977;2020-08-28;1;19;835
977;2020-08-28;0;29;1605
977;2020-08-28;0;39;1752
977;2020-08-28;0;49;1808
977;2020-08-28;0;59;1548
977;2020-08-28;0;69;742
977;2020-08-28;0;79;421
977;2020-08-28;0;89;181
977;2020-08-28;0;90;35
977;2020-08-28;1;0;9961
977;2020-08-29;0;09;1034
977;2020-08-29;0;19;835
977;2020-08-29;0;29;1605
977;2020-08-29;0;39;1752
977;2020-08-29;0;49;1808
977;2020-08-29;0;59;1548
977;2020-08-29;0;69;742
977;2020-08-29;0;79;421
977;2020-08-29;0;89;181
977;2020-08-29;0;90;35
977;2020-08-29;0;0;9961
977;2020-08-30;0;09;1034
977;2020-08-30;0;19;835
977;2020-08-30;0;29;1605
977;2020-08-30;0;39;1752
977;2020-08-30;0;49;1808
977;2020-08-30;0;59;1548
977;2020-08-30;0;69;742
977;2020-08-30;0;79;421
977;2020-08-30;0;89;181
977;2020-08-30;0;90;35
977;2020-08-30;0;0;9961
977;2020-08-31;0;09;1034
977;2020-08-31;0;19;835
977;2020-08-31;0;29;1605
977;2020-08-31;0;39;1752
977;2020-08-31;0;49;1808
977;2020-08-31;0;59;1548
977;2020-08-31;0;69;742
977;2020-08-31;0;79;421
977;2020-08-31;0;89;181
977;2020-08-31;0;90;35
977;2020-08-31;0;0;9961
977;2020-09-01;0;09;1034
977;2020-09-01;0;19;835
977;2020-09-01;1;29;1605
977;2020-09-01;0;39;1752
977;2020-09-01;0;49;1808
977;2020-09-01;0;59;1548
977;2020-09-01;1;69;742
977;2020-09-01;0;79;421
977;2020-09-01;0;89;181
977;2020-09-01;0;90;35
977;2020-09-01;2;0;9961
977;2020-09-02;0;09;1034
977;2020-09-02;0;19;835
977;2020-09-02;0;29;1605
977;2020-09-02;0;39;1752
977;2020-09-02;0;49;1808
977;2020-09-02;1;59;1548
977;2020-09-02;0;69;742
977;2020-09-02;0;79;421
977;2020-09-02;0;89;181
977;2020-09-02;0;90;35
977;2020-09-02;1;0;9961
977;2020-09-03;0;09;1034
977;2020-09-03;0;19;835
977;2020-09-03;0;29;1605
977;2020-09-03;0;39;1752
977;2020-09-03;0;49;1808
977;2020-09-03;0;59;1548
977;2020-09-03;0;69;742
977;2020-09-03;0;79;421
977;2020-09-03;0;89;181
977;2020-09-03;0;90;35
977;2020-09-03;0;0;9961
977;2020-09-04;0;09;1034
977;2020-09-04;0;19;835
977;2020-09-04;0;29;1605
977;2020-09-04;0;39;1752
977;2020-09-04;2;49;1808
977;2020-09-04;0;59;1548
977;2020-09-04;1;69;742
977;2020-09-04;0;79;421
977;2020-09-04;0;89;181
977;2020-09-04;0;90;35
977;2020-09-04;3;0;9961
977;2020-09-05;0;09;1034
977;2020-09-05;0;19;835
977;2020-09-05;0;29;1605
977;2020-09-05;0;39;1752
977;2020-09-05;0;49;1808
977;2020-09-05;0;59;1548
977;2020-09-05;0;69;742
977;2020-09-05;0;79;421
977;2020-09-05;0;89;181
977;2020-09-05;0;90;35
977;2020-09-05;0;0;9961
977;2020-09-06;0;09;1034
977;2020-09-06;0;19;835
977;2020-09-06;0;29;1605
977;2020-09-06;0;39;1752
977;2020-09-06;0;49;1808
977;2020-09-06;0;59;1548
977;2020-09-06;0;69;742
977;2020-09-06;0;79;421
977;2020-09-06;0;89;181
977;2020-09-06;0;90;35
977;2020-09-06;0;0;9961
977;2020-09-07;0;09;1034
977;2020-09-07;0;19;835
977;2020-09-07;0;29;1605
977;2020-09-07;0;39;1752
977;2020-09-07;0;49;1808
977;2020-09-07;0;59;1548
977;2020-09-07;0;69;742
977;2020-09-07;0;79;421
977;2020-09-07;0;89;181
977;2020-09-07;0;90;35
977;2020-09-07;0;0;9961
977;2020-09-08;0;09;1034
977;2020-09-08;0;19;835
977;2020-09-08;0;29;1605
977;2020-09-08;0;39;1752
977;2020-09-08;1;49;1808
977;2020-09-08;0;59;1548
977;2020-09-08;0;69;742
977;2020-09-08;0;79;421
977;2020-09-08;0;89;181
977;2020-09-08;0;90;35
977;2020-09-08;1;0;9961
977;2020-09-09;0;09;1034
977;2020-09-09;0;19;835
977;2020-09-09;0;29;1605
977;2020-09-09;0;39;1752
977;2020-09-09;0;49;1808
977;2020-09-09;0;59;1548
977;2020-09-09;0;69;742
977;2020-09-09;0;79;421
977;2020-09-09;0;89;181
977;2020-09-09;0;90;35
977;2020-09-09;0;0;9961
977;2020-09-10;0;09;1034
977;2020-09-10;0;19;835
977;2020-09-10;0;29;1605
977;2020-09-10;0;39;1752
977;2020-09-10;1;49;1808
977;2020-09-10;0;59;1548
977;2020-09-10;0;69;742
977;2020-09-10;0;79;421
977;2020-09-10;0;89;181
977;2020-09-10;0;90;35
977;2020-09-10;1;0;9961
977;2020-09-11;0;09;1034
977;2020-09-11;0;19;835
977;2020-09-11;0;29;1605
977;2020-09-11;0;39;1752
977;2020-09-11;0;49;1808
977;2020-09-11;0;59;1548
977;2020-09-11;0;69;742
977;2020-09-11;0;79;421
977;2020-09-11;0;89;181
977;2020-09-11;0;90;35
977;2020-09-11;0;0;9961
977;2020-09-12;0;09;1034
977;2020-09-12;0;19;835
977;2020-09-12;0;29;1605
977;2020-09-12;0;39;1752
977;2020-09-12;1;49;1808
977;2020-09-12;0;59;1548
977;2020-09-12;0;69;742
977;2020-09-12;0;79;421
977;2020-09-12;0;89;181
977;2020-09-12;0;90;35
977;2020-09-12;1;0;9961
977;2020-09-13;0;09;1034
977;2020-09-13;0;19;835
977;2020-09-13;0;29;1605
977;2020-09-13;0;39;1752
977;2020-09-13;0;49;1808
977;2020-09-13;0;59;1548
977;2020-09-13;0;69;742
977;2020-09-13;0;79;421
977;2020-09-13;0;89;181
977;2020-09-13;0;90;35
977;2020-09-13;0;0;9961
977;2020-09-14;0;09;1034
977;2020-09-14;0;19;835
977;2020-09-14;0;29;1605
977;2020-09-14;0;39;1752
977;2020-09-14;0;49;1808
977;2020-09-14;0;59;1548
977;2020-09-14;1;69;742
977;2020-09-14;0;79;421
977;2020-09-14;0;89;181
977;2020-09-14;0;90;35
977;2020-09-14;1;0;9961
977;2020-09-15;0;09;1034
977;2020-09-15;0;19;835
977;2020-09-15;1;29;1605
977;2020-09-15;1;39;1752
977;2020-09-15;1;49;1808
977;2020-09-15;0;59;1548
977;2020-09-15;1;69;742
977;2020-09-15;0;79;421
977;2020-09-15;0;89;181
977;2020-09-15;0;90;35
977;2020-09-15;4;0;9961
977;2020-09-16;0;09;1034
977;2020-09-16;0;19;835
977;2020-09-16;0;29;1605
977;2020-09-16;0;39;1752
977;2020-09-16;0;49;1808
977;2020-09-16;0;59;1548
977;2020-09-16;1;69;742
977;2020-09-16;0;79;421
977;2020-09-16;0;89;181
977;2020-09-16;0;90;35
977;2020-09-16;1;0;9961
977;2020-09-17;0;09;1034
977;2020-09-17;0;19;835
977;2020-09-17;0;29;1605
977;2020-09-17;0;39;1752
977;2020-09-17;0;49;1808
977;2020-09-17;0;59;1548
977;2020-09-17;0;69;742
977;2020-09-17;0;79;421
977;2020-09-17;0;89;181
977;2020-09-17;0;90;35
977;2020-09-17;0;0;9961
977;2020-09-18;0;09;1034
977;2020-09-18;0;19;835
977;2020-09-18;0;29;1605
977;2020-09-18;0;39;1752
977;2020-09-18;1;49;1808
977;2020-09-18;1;59;1548
977;2020-09-18;0;69;742
977;2020-09-18;0;79;421
977;2020-09-18;0;89;181
977;2020-09-18;0;90;35
977;2020-09-18;2;0;9961
977;2020-09-19;0;09;1034
977;2020-09-19;0;19;835
977;2020-09-19;0;29;1605
977;2020-09-19;0;39;1752
977;2020-09-19;0;49;1808
977;2020-09-19;0;59;1548
977;2020-09-19;0;69;742
977;2020-09-19;0;79;421
977;2020-09-19;0;89;181
977;2020-09-19;0;90;35
977;2020-09-19;0;0;9961
977;2020-09-20;0;09;1034
977;2020-09-20;0;19;835
977;2020-09-20;0;29;1605
977;2020-09-20;0;39;1752
977;2020-09-20;0;49;1808
977;2020-09-20;0;59;1548
977;2020-09-20;0;69;742
977;2020-09-20;0;79;421
977;2020-09-20;0;89;181
977;2020-09-20;0;90;35
977;2020-09-20;0;0;9961
977;2020-09-21;0;09;1034
977;2020-09-21;0;19;835
977;2020-09-21;2;29;1605
977;2020-09-21;1;39;1752
977;2020-09-21;0;49;1808
977;2020-09-21;1;59;1548
977;2020-09-21;1;69;742
977;2020-09-21;0;79;421
977;2020-09-21;0;89;181
977;2020-09-21;0;90;35
977;2020-09-21;5;0;9961
977;2020-09-22;0;09;1034
977;2020-09-22;0;19;835
977;2020-09-22;0;29;1605
977;2020-09-22;1;39;1752
977;2020-09-22;0;49;1808
977;2020-09-22;1;59;1548
977;2020-09-22;0;69;742
977;2020-09-22;0;79;421
977;2020-09-22;0;89;181
977;2020-09-22;0;90;35
977;2020-09-22;2;0;9961
977;2020-09-23;0;09;1034
977;2020-09-23;0;19;835
977;2020-09-23;0;29;1605
977;2020-09-23;0;39;1752
977;2020-09-23;1;49;1808
977;2020-09-23;0;59;1548
977;2020-09-23;0;69;742
977;2020-09-23;0;79;421
977;2020-09-23;0;89;181
977;2020-09-23;0;90;35
977;2020-09-23;1;0;9961
977;2020-09-24;0;09;1034
977;2020-09-24;1;19;835
977;2020-09-24;0;29;1605
977;2020-09-24;0;39;1752
977;2020-09-24;1;49;1808
977;2020-09-24;1;59;1548
977;2020-09-24;1;69;742
977;2020-09-24;0;79;421
977;2020-09-24;0;89;181
977;2020-09-24;0;90;35
977;2020-09-24;4;0;9961
977;2020-09-25;0;09;1034
977;2020-09-25;0;19;835
977;2020-09-25;1;29;1605
977;2020-09-25;0;39;1752
977;2020-09-25;0;49;1808
977;2020-09-25;0;59;1548
977;2020-09-25;0;69;742
977;2020-09-25;1;79;421
977;2020-09-25;0;89;181
977;2020-09-25;0;90;35
977;2020-09-25;2;0;9961
977;2020-09-26;0;09;1034
977;2020-09-26;0;19;835
977;2020-09-26;0;29;1605
977;2020-09-26;0;39;1752
