"dataset.id";"dataset.title";"dataset.slug";"dataset.url";"dataset.organization";"dataset.organization_id";"dataset.license";"dataset.private";"id";"url";"title";"description";"filetype";"format";"mime";"filesize";"checksum.type";"checksum.value";"created_at";"modified";"downloads"
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"a46582f5-5322-402c-b2cb-559dcbc57672";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210210-192706/sg-iris-opendata-2021-02-10-19h25.csv";"sg-iris-opendata-2021-02-10-19h25.csv";"";"file";"csv";"text/csv";185986889;"sha1";"d416d9868b5f0c9b8522f7e0ce988b8197d21f5a";"2021-02-10T19:27:14.974000";"2021-02-10T19:27:15.422000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"fec7c011-9256-4745-aa65-1f2b62bc7c19";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210210-192550/sg-com-opendata-2021-02-10-19h25.csv";"sg-com-opendata-2021-02-10-19h25.csv";"";"file";"csv";"text/csv";123014036;"sha1";"6de53c549edf3f73ca09b37a20dfd57e69a49cf4";"2021-02-10T19:25:56.406000";"2021-02-10T19:25:56.972000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"233842a0-1a76-4184-a803-5c1e426603a2";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210210-192505/sg-epci-opendata-2021-02-10-19h25.csv";"sg-epci-opendata-2021-02-10-19h25.csv";"";"file";"csv";"text/csv";5095042;"sha1";"59cc5ecddcb67465415c6c639d92be6099eff4d5";"2021-02-10T19:25:05.628000";"2021-02-10T19:25:06.174000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"aeb95ff5-9bbb-44e8-bd28-1688bbf9d561";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210209-192718/sg-iris-opendata-2021-02-09-19h25.csv";"sg-iris-opendata-2021-02-09-19h25.csv";"";"file";"csv";"text/csv";185976284;"sha1";"ee3f21f4e51a01730f0c628048955b54eaa8b0c9";"2021-02-09T19:27:27.368000";"2021-02-09T19:27:27.959000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"cf58a452-c648-4224-a96c-4ba26c772336";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210209-192600/sg-com-opendata-2021-02-09-19h25.csv";"sg-com-opendata-2021-02-09-19h25.csv";"";"file";"csv";"text/csv";123009912;"sha1";"8ab209370b6319eceaa8dd8009d0906dcef49720";"2021-02-09T19:26:06.982000";"2021-02-09T19:26:07.361000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"e39ff02d-feac-49c2-9b0d-af5182d034a9";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210209-192504/sg-epci-opendata-2021-02-09-19h25.csv";"sg-epci-opendata-2021-02-09-19h25.csv";"";"file";"csv";"text/csv";5095299;"sha1";"4fb9ce60031bcf1a76e421dc47ecebd85cd0ad4e";"2021-02-09T19:25:05.470000";"2021-02-09T19:25:05.975000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"c20cf7a8-2a85-44ef-9ce9-662ac2b86e5f";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210208-192700/sg-iris-opendata-2021-02-08-19h25.csv";"sg-iris-opendata-2021-02-08-19h25.csv";"";"file";"csv";"text/csv";185961861;"sha1";"07a95bd1ee334464ee386ab40a6a4ec7d4d2fdfc";"2021-02-08T19:27:08.978000";"2021-02-08T19:27:09.472000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"104e2177-d9ae-4071-82cc-6287323d4be1";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210208-192547/sg-com-opendata-2021-02-08-19h25.csv";"sg-com-opendata-2021-02-08-19h25.csv";"";"file";"csv";"text/csv";123002647;"sha1";"248e06363a5a5aa719a434ec3c8c0c7778c9a3c9";"2021-02-08T19:25:53.569000";"2021-02-08T19:25:53.995000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"6b531663-b4d0-416e-994e-9af98db6b70b";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210208-192505/sg-epci-opendata-2021-02-08-19h25.csv";"sg-epci-opendata-2021-02-08-19h25.csv";"";"file";"csv";"text/csv";5095520;"sha1";"4d3f901061b56350688bd22c78861e3077e03f01";"2021-02-08T19:25:06.095000";"2021-02-08T19:25:06.660000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"38e61cde-e3e7-4cd0-8127-7ce1cbc43e56";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210207-192739/sg-iris-opendata-2021-02-07-19h25.csv";"sg-iris-opendata-2021-02-07-19h25.csv";"";"file";"csv";"text/csv";185943684;"sha1";"9899a44b924ea2faed1bcab5503534ec60b647df";"2021-02-07T19:27:56.928000";"2021-02-07T19:27:57.424000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"6c9221ac-9be8-4aec-b2c1-c596953bf1c9";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210207-192607/sg-com-opendata-2021-02-07-19h25.csv";"sg-com-opendata-2021-02-07-19h25.csv";"";"file";"csv";"text/csv";122993985;"sha1";"1d049d14d6ba569eef1622cb20f3548700fa20bd";"2021-02-07T19:26:18.843000";"2021-02-07T19:26:19.381000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"8eeb534d-8829-4c97-9799-e8f7eeb67b58";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210207-192505/sg-epci-opendata-2021-02-07-19h25.csv";"sg-epci-opendata-2021-02-07-19h25.csv";"";"file";"csv";"text/csv";5095385;"sha1";"2991836fdaaed7e945ed9b80aa8c80c5c7ef7ebb";"2021-02-07T19:25:06.216000";"2021-02-07T19:25:06.760000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"dd499821-2525-4390-8c7a-10d0ce4bdd55";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210206-192658/sg-iris-opendata-2021-02-06-19h25.csv";"sg-iris-opendata-2021-02-06-19h25.csv";"";"file";"csv";"text/csv";185914465;"sha1";"e12e8708b367bda0cff0f4de0ed3f4103582c31d";"2021-02-06T19:27:06.995000";"2021-02-06T19:27:07.433000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"974fa21f-c624-4082-94e1-0318e4c3bf27";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210206-192546/sg-com-opendata-2021-02-06-19h25.csv";"sg-com-opendata-2021-02-06-19h25.csv";"";"file";"csv";"text/csv";122976415;"sha1";"c0e73bed994bc493bafa4465935fff252b721d36";"2021-02-06T19:25:52.415000";"2021-02-06T19:25:52.841000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"8c6e2ef6-84cf-42c4-a85d-85718ac3b571";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210206-192505/sg-epci-opendata-2021-02-06-19h25.csv";"sg-epci-opendata-2021-02-06-19h25.csv";"";"file";"csv";"text/csv";5095048;"sha1";"100b06fbfb040b0ec6574246ffad5335da3a703b";"2021-02-06T19:25:05.440000";"2021-02-06T19:25:05.854000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"b2ac80d4-e2da-438d-a588-e06c4036c8e1";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210205-192702/sg-iris-opendata-2021-02-05-19h25.csv";"sg-iris-opendata-2021-02-05-19h25.csv";"";"file";"csv";"text/csv";185875271;"sha1";"a417578ff03a264cce349d3700437bfc1518c68e";"2021-02-05T19:27:11.344000";"2021-02-05T19:27:11.848000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"f495fb1c-b6ab-41bd-86b4-165847dad09f";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210205-192548/sg-com-opendata-2021-02-05-19h25.csv";"sg-com-opendata-2021-02-05-19h25.csv";"";"file";"csv";"text/csv";122952765;"sha1";"abdbd58f7db99d89b56efdc9010f4ff59899a12f";"2021-02-05T19:25:53.954000";"2021-02-05T19:25:54.452000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"f1338c14-638e-4b13-b07f-b5b05f731d43";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210205-192505/sg-epci-opendata-2021-02-05-19h25.csv";"sg-epci-opendata-2021-02-05-19h25.csv";"";"file";"csv";"text/csv";5094516;"sha1";"75aa2313cec442ddce630b02ea04adb19cba0fcc";"2021-02-05T19:25:05.509000";"2021-02-05T19:25:05.900000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"2ded1922-ae76-4338-bfea-fecefa4d8e4e";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210204-192654/sg-iris-opendata-2021-02-04-19h25.csv";"sg-iris-opendata-2021-02-04-19h25.csv";"";"file";"csv";"text/csv";185832440;"sha1";"ea97efd8001eb36abcc7e1d50794f70188dcefd8";"2021-02-04T19:27:02.952000";"2021-02-04T19:27:03.373000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"e35264df-2f01-4ff3-b157-1f592f29c022";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210204-192547/sg-com-opendata-2021-02-04-19h25.csv";"sg-com-opendata-2021-02-04-19h25.csv";"";"file";"csv";"text/csv";122928151;"sha1";"6fa743c68d4729137ce9774b885436b89f953880";"2021-02-04T19:25:53.504000";"2021-02-04T19:25:53.890000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"ba516929-488c-4512-91c6-e846e839640c";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210204-192505/sg-epci-opendata-2021-02-04-19h25.csv";"sg-epci-opendata-2021-02-04-19h25.csv";"";"file";"csv";"text/csv";5093858;"sha1";"84feec79536b833c761532d536b32e78a198b88e";"2021-02-04T19:25:05.578000";"2021-02-04T19:25:06.062000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"1eae8991-8a4a-4bf8-a3af-c06dcf88fd55";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210203-192703/sg-iris-opendata-2021-02-03-19h25.csv";"sg-iris-opendata-2021-02-03-19h25.csv";"";"file";"csv";"text/csv";185789601;"sha1";"4331e6fb353ca98893c12504549c3bd4ac6b8bea";"2021-02-03T19:27:12.811000";"2021-02-03T19:27:13.320000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"10f35b50-d5a8-4987-8816-9802ef4f8c99";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210203-192547/sg-com-opendata-2021-02-03-19h25.csv";"sg-com-opendata-2021-02-03-19h25.csv";"";"file";"csv";"text/csv";122904428;"sha1";"47d65a11f53d17ef185ecc52b74ec2a7dcf39c80";"2021-02-03T19:25:53.255000";"2021-02-03T19:25:53.765000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"ac6aff8d-37de-44ab-ad39-bcd77061cb2d";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210203-192504/sg-epci-opendata-2021-02-03-19h25.csv";"sg-epci-opendata-2021-02-03-19h25.csv";"";"file";"csv";"text/csv";5093093;"sha1";"e245b00c51b6f018bd05631fdb97df7284e176f3";"2021-02-03T19:25:05.097000";"2021-02-03T19:25:05.440000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"a211616a-bb19-4982-9cd4-69c914bdd7ca";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210202-192703/sg-iris-opendata-2021-02-02-19h25.csv";"sg-iris-opendata-2021-02-02-19h25.csv";"";"file";"csv";"text/csv";185738013;"sha1";"a1754b95dd374ef9d888f987b5991fd288a5a01c";"2021-02-02T19:27:15.412000";"2021-02-02T19:27:15.876000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"32e74e09-ddd8-45b8-9a99-ac8b952d7911";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210202-192552/sg-com-opendata-2021-02-02-19h25.csv";"sg-com-opendata-2021-02-02-19h25.csv";"";"file";"csv";"text/csv";122872377;"sha1";"56b356ef689cd1d3ec143a329101d2dc86daf2c1";"2021-02-02T19:26:00.352000";"2021-02-02T19:26:00.886000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"ed690b8c-95d6-4dc8-a1de-2b89ec4cc5fa";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210202-192506/sg-epci-opendata-2021-02-02-19h25.csv";"sg-epci-opendata-2021-02-02-19h25.csv";"";"file";"csv";"text/csv";5092299;"sha1";"d94a9543c3f93f0bc94285b87a0ca6632e2ec323";"2021-02-02T19:25:06.446000";"2021-02-02T19:25:06.996000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"0bbc37a0-0625-4529-828f-67da6dfa6117";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210201-192702/sg-iris-opendata-2021-02-01-19h25.csv";"sg-iris-opendata-2021-02-01-19h25.csv";"";"file";"csv";"text/csv";185678448;"sha1";"cd7c4d1fe8ebb2993b864cd484f80211bcab48d8";"2021-02-01T19:27:11.142000";"2021-02-01T19:27:11.570000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"f4262329-c355-4003-baa1-bf9942400cea";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210201-192544/sg-com-opendata-2021-02-01-19h25.csv";"sg-com-opendata-2021-02-01-19h25.csv";"";"file";"csv";"text/csv";122834473;"sha1";"02a6d88228b0dcddfec87252fb3676f69871452f";"2021-02-01T19:25:49.871000";"2021-02-01T19:25:50.878000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"d98fcb0c-cd22-4fbb-845c-0269addd1bfe";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210201-192505/sg-epci-opendata-2021-02-01-19h25.csv";"sg-epci-opendata-2021-02-01-19h25.csv";"";"file";"csv";"text/csv";5091077;"sha1";"be0852cefc391494d85baf933788903395f759a8";"2021-02-01T19:25:05.417000";"2021-02-01T19:25:05.866000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"6105c342-74ee-4e50-bbce-125dc2205cdd";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210131-192655/sg-iris-opendata-2021-01-31-19h25.csv";"sg-iris-opendata-2021-01-31-19h25.csv";"";"file";"csv";"text/csv";185608179;"sha1";"1d4dbc5b533e835f9ff90eb60ffb18380a6c258e";"2021-01-31T19:27:05.132000";"2021-01-31T19:27:05.543000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"596ff34e-a7be-4c7e-a8db-457494068f76";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210131-192547/sg-com-opendata-2021-01-31-19h25.csv";"sg-com-opendata-2021-01-31-19h25.csv";"";"file";"csv";"text/csv";122790944;"sha1";"611615787b4bb45964a197ea2253515321582f77";"2021-01-31T19:25:52.991000";"2021-01-31T19:25:53.393000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"a5b198ae-4385-4c16-9e9a-5d862349f290";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210131-192504/sg-epci-opendata-2021-01-31-19h25.csv";"sg-epci-opendata-2021-01-31-19h25.csv";"";"file";"csv";"text/csv";5088959;"sha1";"4a4c80fd26b7c5681e42494689ae2399093f9379";"2021-01-31T19:25:04.997000";"2021-01-31T19:25:05.549000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"62b91c60-dbd9-4b50-bc19-e84081a10ad6";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20210130-192711/sg-iris-opendata-2021-01-30-19h25.csv";"sg-iris-opendata-2021-01-30-19h25.csv";"";"file";"csv";"text/csv";185531961;"sha1";"b6454c813794db78c678415aa2813a1b7ea9853b";"2021-01-30T19:27:20.441000";"2021-01-30T19:27:20.918000";0
